Date,User ID,Email,Is Active,Chat Suggested Lines Added,Chat Suggested Lines Deleted,Chat Accepted Lines Added,Chat Accepted Lines Deleted,Chat Total Applies,Chat Total Accepts,Chat Total Rejects,Chat Tabs Shown,Tabs Accepted,Edit Requests,Ask Requests,Agent Requests,Cmd+K Usages,Subscription Included Reqs,API Key Reqs,Usage Based Reqs,Bugbot Usages,Most Used Model,Most Used Apply Extension,Most Used Tab Extension,Client Version
2025-05-13T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,0,0,0,0,1,1,0,13,2,0,0,2,0,2,0,0,0,claude-3.7-sonnet-thinking,md,json,0.49.6
2025-05-13T00:00:00.000Z,196259226,byrddavid@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-13T00:00:00.000Z,196265219,erinjones@yahoo.com,True,203,122,81,42,20,8,10,79,13,0,0,39,1,40,0,0,0,default,go,tsx,0.49.6
2025-05-13T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-13T00:00:00.000Z,196275726,castrosherry@barron.com,True,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,,,yaml,
2025-05-13T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,23,10,18,5,7,4,1,170,37,0,0,4,0,4,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-13T00:00:00.000Z,198669145,apace@morrison.net,True,15,10,9,4,3,1,2,0,0,0,0,4,0,4,0,0,0,default,tsx,,0.49.6
2025-05-13T00:00:00.000Z,198705864,vmoore@hotmail.com,True,103,32,12,12,13,4,6,252,36,0,0,10,1,11,0,0,0,default,tsx,ts,0.49.6
2025-05-13T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-13T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-13T00:00:00.000Z,202144429,clarkgarrett@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,50432902,justin53@yahoo.com,True,727,314,210,65,35,21,14,582,117,0,0,21,3,24,0,0,0,default,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2974,1423,384,29,57,8,39,461,154,0,0,17,6,23,0,0,0,claude-3.7-sonnet-thinking,tsx,go,0.49.6
2025-05-14T00:00:00.000Z,169354196,tabithahunt@walker.com,True,6,1,6,1,1,1,0,77,6,0,0,1,0,1,0,0,0,default,sql,sql,0.49.6
2025-05-14T00:00:00.000Z,182627060,usmith@gmail.com,True,874,298,773,274,47,40,4,109,14,0,0,50,2,52,0,0,0,default,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,183676659,stanley75@graham.net,True,188,103,46,22,22,9,12,203,39,0,0,13,1,14,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,208,457,104,454,7,4,3,35,7,0,0,7,0,7,0,0,0,default,json,ts,0.49.6
2025-05-14T00:00:00.000Z,183895883,owatson@reed-fox.com,True,110,73,84,71,16,13,3,197,36,0,8,3,1,12,0,0,0,default,ts,tsx,0.49.6
2025-05-14T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,269,169,48,50,22,6,15,15,2,0,0,10,0,10,0,0,0,default,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,186637084,sarahanderson@smith.com,True,68,15,5,3,14,2,12,32,6,0,0,4,2,6,0,0,0,default,go,go,0.49.6
2025-05-14T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,66,9,46,6,9,4,5,424,76,0,0,8,2,10,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-14T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,,,ts,
2025-05-14T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,0,0,0,0,0,0,0,550,132,0,0,0,7,7,0,0,0,claude-3.5-sonnet,,go,
2025-05-14T00:00:00.000Z,196265219,erinjones@yahoo.com,True,331,168,166,73,40,20,16,114,29,0,0,33,0,33,0,0,0,default,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,196275726,castrosherry@barron.com,True,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,,tf,
2025-05-14T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,443,158,347,156,5,4,0,318,34,0,0,7,0,7,0,0,0,claude-3.7-sonnet,js,js,0.49.6
2025-05-14T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,294,92,0,0,0,12,12,0,0,0,default,,go,
2025-05-14T00:00:00.000Z,198669145,apace@morrison.net,True,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,default,tsx,,0.49.6
2025-05-14T00:00:00.000Z,198705864,vmoore@hotmail.com,True,174,22,127,21,11,10,0,370,90,0,0,11,11,22,0,0,0,claude-3.5-sonnet,ts,ts,0.49.6
2025-05-14T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,,,tsx,
2025-05-14T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,207,151,16,4,9,2,6,190,19,0,0,16,1,17,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-14T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-14T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,9,24,9,24,1,1,0,32,2,0,0,2,0,2,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-14T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,2446,918,201,18,170,12,120,10,0,0,0,60,0,60,0,0,0,claude-3.5-sonnet,go,go,0.49.6
2025-05-15T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,50432902,justin53@yahoo.com,True,1796,663,333,145,49,22,26,417,98,0,0,29,6,35,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,158021034,olsondavid@gmail.com,True,904,573,7,7,49,2,43,176,41,0,0,12,7,19,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,169354196,tabithahunt@walker.com,True,64,0,32,0,2,1,0,107,16,0,1,1,3,5,0,0,0,claude-3.5-sonnet,go,sql,0.49.6
2025-05-15T00:00:00.000Z,182627060,usmith@gmail.com,True,3200,269,1642,129,67,46,20,1,0,0,0,15,0,15,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,183676659,stanley75@graham.net,True,145,31,20,6,13,2,10,91,19,0,0,5,0,5,0,0,0,claude-3.7-sonnet,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,125,62,45,22,10,3,6,219,25,0,0,7,0,7,0,0,0,default,ts,ts,0.49.6
2025-05-15T00:00:00.000Z,183895883,owatson@reed-fox.com,True,28,10,2,0,4,1,3,172,39,0,0,5,0,5,0,0,0,default,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,186637084,sarahanderson@smith.com,True,63,9,29,6,11,6,4,33,7,0,0,8,0,8,0,0,0,default,go,go,0.49.6
2025-05-15T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,8,1,0,0,2,0,1,371,71,0,0,15,3,18,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-15T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,195747464,hpayne@martin.net,True,91,44,22,26,6,3,3,271,27,0,0,5,6,11,0,0,0,claude-3.5-sonnet,go,go,0.49.6
2025-05-15T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,claude-3.5-sonnet,,go,
2025-05-15T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,0,0,0,0,0,0,0,85,8,0,0,0,1,1,0,0,0,claude-3.5-sonnet,,go,
2025-05-15T00:00:00.000Z,196265219,erinjones@yahoo.com,True,448,226,309,174,29,18,10,29,7,0,0,39,1,40,0,0,0,default,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,196275726,castrosherry@barron.com,True,35,16,7,1,4,2,2,11,1,0,0,4,0,4,0,0,0,default,tf,tf,0.49.6
2025-05-15T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,46,38,46,38,4,4,0,169,37,0,0,3,0,3,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-15T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,,,tsx,
2025-05-15T00:00:00.000Z,198669145,apace@morrison.net,True,2,5,0,0,1,0,1,5,0,0,0,1,0,1,0,0,0,default,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,198705864,vmoore@hotmail.com,True,1881,1172,244,77,41,7,33,94,8,0,0,23,4,27,0,0,0,default,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,25,15,5,3,7,1,6,123,18,0,0,4,2,6,0,0,0,default,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,True,0,0,0,0,0,0,0,13,1,0,0,3,0,3,0,0,0,default,,json,
2025-05-15T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,250,139,24,14,8,4,4,109,11,0,0,9,0,9,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-15T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-15T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,19,16,0,0,1,0,1,290,21,0,0,4,1,5,0,0,0,gpt-4.1,tsx,tsx,0.49.6
2025-05-15T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,122,5,0,0,3,0,2,0,0,0,0,2,0,2,0,0,0,default,go,,0.49.6
2025-05-15T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,50432902,justin53@yahoo.com,True,685,267,124,102,27,7,18,700,143,0,4,11,7,22,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.4
2025-05-16T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,158021034,olsondavid@gmail.com,True,1209,1416,283,333,36,6,22,94,28,0,0,7,6,13,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.49.6
2025-05-16T00:00:00.000Z,169354196,tabithahunt@walker.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,183676659,stanley75@graham.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,183895883,owatson@reed-fox.com,True,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,,,tsx,
2025-05-16T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,186637084,sarahanderson@smith.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,187080483,kevinsmith@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,195747464,hpayne@martin.net,True,0,0,0,0,0,0,0,11,5,0,0,0,2,2,0,0,0,claude-3.5-sonnet,,go,
2025-05-16T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,965,121,270,53,14,6,8,34,4,0,0,4,1,5,0,0,0,claude-3.7-sonnet-thinking,graphql,go,0.50.4
2025-05-16T00:00:00.000Z,196259226,byrddavid@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,196265219,erinjones@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,196675998,william55@gates-anderson.com,True,0,0,0,0,0,0,0,2,0,0,0,5,0,5,0,0,0,default,,go,
2025-05-16T00:00:00.000Z,196720509,nsimpson@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,198705864,vmoore@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,202144429,clarkgarrett@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,203339376,ingrambradley@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-16T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,50432902,justin53@yahoo.com,True,400,161,48,23,41,7,34,110,11,0,0,13,0,13,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.4
2025-05-17T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2045,875,0,0,21,0,20,209,67,0,0,10,3,13,0,0,0,claude-3.7-sonnet-thinking,tsx,go,0.49.6
2025-05-17T00:00:00.000Z,169354196,tabithahunt@walker.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,183676659,stanley75@graham.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,183895883,owatson@reed-fox.com,True,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,,,tsx,
2025-05-17T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,186637084,sarahanderson@smith.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,68,13,0,0,9,0,9,124,32,0,0,4,1,5,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-17T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,194767458,julia38@torres.org,True,1662,251,1654,242,14,11,3,16,1,0,0,9,0,9,0,0,0,claude-3.7-sonnet,json,json,0.50.4
2025-05-17T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196253565,keithcampbell@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196259226,byrddavid@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196265219,erinjones@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,,,go,
2025-05-17T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,198705864,vmoore@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,202144429,clarkgarrett@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,203339376,ingrambradley@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-17T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,50432902,justin53@yahoo.com,True,813,286,131,120,22,9,13,77,13,0,0,14,0,14,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.4
2025-05-18T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,158021034,olsondavid@gmail.com,True,1447,799,104,133,31,6,22,720,235,0,0,14,10,24,0,0,0,claude-3.7-sonnet-thinking,tsx,ts,0.49.6
2025-05-18T00:00:00.000Z,169354196,tabithahunt@walker.com,True,1,1,0,0,2,1,0,241,50,0,0,6,2,8,0,0,0,default,json,go,0.50.4
2025-05-18T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,183676659,stanley75@graham.net,True,74,33,56,20,7,4,3,146,21,0,0,5,0,5,0,0,0,claude-3.7-sonnet,tsx,tsx,0.50.4
2025-05-18T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,0,0,0,0,0,0,0,7,1,0,0,5,0,5,0,0,0,default,,ts,
2025-05-18T00:00:00.000Z,183895883,owatson@reed-fox.com,True,177,94,70,51,14,7,6,337,81,0,10,19,1,30,0,0,0,default,tsx,ts,0.50.4
2025-05-18T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,288,227,107,110,25,9,14,3,0,0,0,18,0,18,0,0,0,default,tsx,go,0.49.6
2025-05-18T00:00:00.000Z,186637084,sarahanderson@smith.com,True,523,386,314,296,28,14,14,54,13,0,0,14,3,17,0,0,0,default,tsx,tsx,0.50.4
2025-05-18T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,303,62,19,2,12,3,4,883,225,0,0,13,12,25,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-18T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,658,163,268,5,10,3,5,549,62,0,0,7,0,7,0,0,0,claude-3.7-sonnet-thinking,go,go,0.50.4
2025-05-18T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,4,1,2,1,2,1,0,62,8,0,0,6,0,6,0,0,0,default,go,go,0.50.4
2025-05-18T00:00:00.000Z,196265219,erinjones@yahoo.com,True,280,132,74,36,28,10,16,88,19,0,0,27,0,27,0,0,0,default,tsx,tsx,0.50.4
2025-05-18T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,6,4,2,1,2,1,1,49,5,0,0,1,0,1,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-18T00:00:00.000Z,196675998,william55@gates-anderson.com,True,132,149,40,13,10,4,5,115,18,0,0,7,0,7,0,0,0,default,tsx,go,0.50.4
2025-05-18T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,125,16,0,0,0,1,1,0,0,0,default,,sql,
2025-05-18T00:00:00.000Z,198669145,apace@morrison.net,True,117,95,60,56,9,5,3,45,1,0,0,9,0,9,0,0,0,default,tsx,tsx,0.49.6
2025-05-18T00:00:00.000Z,198705864,vmoore@hotmail.com,True,571,249,124,128,30,14,12,353,74,0,0,22,6,28,0,0,0,default,go,go,0.50.4
2025-05-18T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,,,tsx,
2025-05-18T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,4,4,0,0,2,0,1,112,15,0,0,8,1,9,0,0,0,claude-3.7-sonnet,gohtml,go,0.49.6
2025-05-18T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-18T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,612,86,0,0,1,17,18,0,0,0,claude-3.5-sonnet,,tsx,
2025-05-18T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,309,48,0,0,35,0,26,76,7,0,0,23,1,24,0,0,0,default,go,go,0.49.6
2025-05-18T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,50432902,justin53@yahoo.com,True,1226,268,322,153,46,25,18,232,56,0,0,22,5,27,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.4
2025-05-19T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
